gmid_key,date,year,month,product_family,gmid,loc,country,market,geography,market_segmentation,pf_segmentation,gmid_segmentation,seg_combo,forecast_lag_3,log_sales,log_segment,seg_combo_lag,model_segment,gb_forecast,ada_forecast,bag_forecast,rf_forecast,final_forecast,final_best_model,absolute_error,mape,sales
150123_202505_ES,2025-05-01,2025,5,15,150123,ES001,ES,Spain,Key Markets,Top MCO,Supply Growth,Platinum,Supply Growth_Top MCO,14411.0,9.659567149523216,Extreme High,Supply Growth_Top MCO,Supply Growth_Top MCO_Extreme High,15666.44559213334,15683.5,15744.326666666666,15714.355555555556,15666.44559213334,gb_forecast,1699.5544078666608,9.786677460938966,17366.0
150124_202505_AT,2025-05-01,2025,5,15,150124,AT001,AT,Austria,Key Markets,Top MCO,Supply Growth,Platinum,Supply Growth_Top MCO,401.0,5.4680601411351315,High,Supply Growth_Top MCO,Supply Growth_Top MCO_High,237.33918152389072,235.0,235.36767662527467,236.05453102453103,236.05453102453103,rf_forecast,6.05453102453103,2.632404793274361,230.0
150124_202505_DE,2025-05-01,2025,5,15,150124,DE001,DE,Germany,Key Markets,Top MCO,Supply Growth,Platinum,Supply Growth_Top MCO,192.0,6.077642243349034,High,Supply Growth_Top MCO,Supply Growth_Top MCO_High,435.1788673621761,435.96,436.18410882661857,435.0886799620133,435.0886799620133,rf_forecast,22.088679962013316,5.348348659083127,413.0
150125_202505_AT,2025-05-01,2025,5,15,150125,AT001,AT,Austria,Key Markets,Top MCO,Supply Growth,Platinum,Supply Growth_Top MCO,2518.0,8.867568333206442,Extreme High,Supply Growth_Top MCO,Supply Growth_Top MCO_Extreme High,7088.095758358399,7090.5,7093.990833333334,7096.4,7088.095758358399,gb_forecast,242.0957583583986,3.5363096459012358,6846.0
150125_202505_DE,2025-05-01,2025,5,15,150125,DE001,DE,Germany,Key Markets,Top MCO,Supply Growth,Platinum,Supply Growth_Top MCO,6361.0,8.003028666384733,Extreme High,Supply Growth_Top MCO,Supply Growth_Top MCO_Extreme High,2981.9677119406315,2982.285714285714,2984.2326785714286,2982.6911111111112,2981.9677119406315,gb_forecast,136.9677119406315,4.814330823923778,2845.0
150126_202505_DE,2025-05-01,2025,5,15,150126,DE001,DE,Germany,Key Markets,Top MCO,Supply Growth,Platinum,Supply Growth_Top MCO,711.0,6.790097235513905,Very High,Supply Growth_Top MCO,Supply Growth_Top MCO_Very High,885.081858687438,888.4,889.2049877115387,888.4883501683504,888.4883501683504,rf_forecast,118.4883501683504,15.388097424461089,770.0
150127_202505_DE,2025-05-01,2025,5,15,150127,DE001,DE,Germany,Key Markets,Top MCO,Supply Growth,Platinum,Supply Growth_Top MCO,10415.0,9.351405812254786,Extreme High,Supply Growth_Top MCO,Supply Growth_Top MCO_Extreme High,11533.878216228575,11530.0,11531.24,11508.9,11533.878216228575,gb_forecast,1693.8782162285752,17.214209514518043,9840.0
150128_202505_HK,2025-05-01,2025,5,15,150128,HK001,HK,Hong Kong,Greater China,Regular MCO,Supply Growth,Gold,Supply Growth_Regular MCO,119.0,4.59511985013459,Mid High,Supply Growth_Regular MCO,Supply Growth_Regular MCO_Mid High,97.07079363213836,97.23655913978494,98.25404906717212,98.0,98.0,rf_forecast,118.0,54.629629629629626,216.0
150129_202505_HK,2025-05-01,2025,5,15,150129,HK001,HK,Hong Kong,Greater China,Regular MCO,Supply Growth,Gold,Supply Growth_Regular MCO,991.0,7.057897937411856,Very High,Supply Growth_Regular MCO,Supply Growth_Regular MCO_Very High,1161.2141297795254,1161.8181818181818,1160.4278779208144,1161.268562610229,1161.268562610229,rf_forecast,46.26856261022908,4.149646870872563,1115.0
150135_202505_TW,2025-05-01,2025,5,15,150135,TW001,TW,Taiwan,Greater China,Regular MCO,Supply Growth,Gold,Supply Growth_Regular MCO,191.0,5.393627546352362,High,Supply Growth_Regular MCO,Supply Growth_Regular MCO_High,219.24439405971475,219.47222222222223,219.56598997779378,219.0,219.0,rf_forecast,36.0,14.117647058823529,255.0
150162_202505_CA,2025-05-01,2025,5,15,150162,CA001,CA,Canada,North America,Top MCO,Supply Growth,Platinum,Supply Growth_Top MCO,8668.0,9.250330020192342,Extreme High,Supply Growth_Top MCO,Supply Growth_Top MCO_Extreme High,10401.870939415016,10404.6,10389.273333333334,10399.4,10401.870939415016,gb_forecast,3341.1290605849845,24.311497202830417,13743.0
150163_202505_CA,2025-05-01,2025,5,15,150163,CA001,CA,Canada,North America,Top MCO,Supply Growth,Platinum,Supply Growth_Top MCO,558.0,6.984716320118266,Very High,Supply Growth_Top MCO,Supply Growth_Top MCO_Very High,1079.1682486898014,1078.5833333333333,1079.1338249714806,1079.1648412698414,1079.1648412698414,rf_forecast,604.8351587301586,35.91657712174338,1684.0
150136_202505_GB,2025-05-01,2025,5,15,150136,GB001,GB,United Kingdom,Key Markets,Top MCO,Supply Growth,Platinum,Supply Growth_Top MCO,13800.0,9.561490079872078,Extreme High,Supply Growth_Top MCO,Supply Growth_Top MCO_Extreme High,14202.885806240272,14203.0,14203.424523809523,14203.427777777777,14202.885806240272,gb_forecast,1910.1141937597276,11.854491365727844,16113.0
150164_202505_GB,2025-05-01,2025,5,15,150164,GB001,GB,United Kingdom,Key Markets,Top MCO,Supply Growth,Platinum,Supply Growth_Top MCO,2310.0,7.805474625270857,Extreme High,Supply Growth_Top MCO,Supply Growth_Top MCO_Extreme High,2455.9195398325883,2457.0,2455.195889110889,2453.86,2455.9195398325883,gb_forecast,248.08046016741173,9.174573231043333,2704.0
150137_202505_DK,2025-05-01,2025,5,15,150137,DK001,DK,Denmark,Key Markets,Top MCO,Supply Growth,Platinum,Supply Growth_Top MCO,1392.0,7.1853870155804165,Very High,Supply Growth_Top MCO,Supply Growth_Top MCO_Very High,1319.1186340235477,1319.125,1315.9658135420987,1318.9888888888888,1318.9888888888888,rf_forecast,383.0111111111112,22.50359054706881,1702.0
150137_202505_IS,2025-05-01,2025,5,15,150137,IS001,IS,Iceland,Key Markets,Regular MCO,Supply Growth,Gold,Supply Growth_Regular MCO,65.0,3.9318256327243257,Mid,Supply Growth_Regular MCO,Supply Growth_Regular MCO_Mid,50.238687610008384,49.97945205479452,50.02935597006421,50.0,50.0,rf_forecast,30.0,37.5,80.0
150137_202505_NO,2025-05-01,2025,5,15,150137,NO001,NO,Norway,Key Markets,Top MCO,Supply Growth,Platinum,Supply Growth_Top MCO,1437.0,6.74993119378857,Very High,Supply Growth_Top MCO,Supply Growth_Top MCO_Very High,852.6888641938898,853.6,853.0608357864155,853.048783068783,853.048783068783,rf_forecast,840.951216931217,49.64292898059132,1694.0
150138_202505_DK,2025-05-01,2025,5,15,150138,DK001,DK,Denmark,Key Markets,Top MCO,Supply Growth,Platinum,Supply Growth_Top MCO,58.0,4.1588830833596715,Mid,Supply Growth_Top MCO,Supply Growth_Top MCO_Mid,63.11007966819232,63.414414414414416,63.455020275608184,63.0,63.0,rf_forecast,20.0,24.096385542168676,83.0
150138_202505_IS,2025-05-01,2025,5,15,150138,IS001,IS,Iceland,Key Markets,Regular MCO,Supply Growth,Gold,Supply Growth_Regular MCO,113.0,4.61512051684126,Mid High,Supply Growth_Regular MCO,Supply Growth_Regular MCO_Mid High,100.44516499915959,100.20652173913044,99.99348249589674,100.0,100.0,rf_forecast,50.0,33.33333333333333,150.0
150138_202505_NO,2025-05-01,2025,5,15,150138,NO001,NO,Norway,Key Markets,Top MCO,Supply Growth,Platinum,Supply Growth_Top MCO,128.0,4.477336814478207,Mid High,Supply Growth_Top MCO,Supply Growth_Top MCO_Mid High,85.84656009219364,87.4,86.59555407186986,87.0,87.0,rf_forecast,100.0,53.475935828877006,187.0
150139_202505_FR,2025-05-01,2025,5,15,150139,FR001,FR,France,Key Markets,Top MCO,Supply Growth,Platinum,Supply Growth_Top MCO,19665.0,10.165082290224591,Extreme High,Supply Growth_Top MCO,Supply Growth_Top MCO_Extreme High,25936.800369613087,25879.0,25901.37916666667,25917.11111111111,25936.800369613087,gb_forecast,3627.1996303869128,12.26897453114231,29564.0
150140_202505_FR,2025-05-01,2025,5,15,150140,FR001,FR,France,Key Markets,Top MCO,Supply Growth,Platinum,Supply Growth_Top MCO,1788.0,7.710653323501202,Extreme High,Supply Growth_Top MCO,Supply Growth_Top MCO_Extreme High,2226.5419893729018,2228.1666666666665,2226.803352832864,2231.1810317460313,2226.5419893729018,gb_forecast,198.45801062709825,8.183835489777247,2425.0
150141_202505_PT,2025-05-01,2025,5,15,150141,PT001,PT,Portugal,Key Markets,Top MCO,Supply Growth,Platinum,Supply Growth_Top MCO,2169.0,7.5595594960077,Extreme High,Supply Growth_Top MCO,Supply Growth_Top MCO_Extreme High,1918.1945371298539,1918.2,1920.4431904200464,1917.9222222222222,1918.1945371298539,gb_forecast,989.8054628701461,34.03732678370516,2908.0
150142_202505_PT,2025-05-01,2025,5,15,150142,PT001,PT,Portugal,Key Markets,Top MCO,Supply Growth,Platinum,Supply Growth_Top MCO,115.0,4.962844630259907,Mid High,Supply Growth_Top MCO,Supply Growth_Top MCO_Mid High,141.8861057777162,141.51612903225808,141.60840480414743,142.0,142.0,rf_forecast,120.0,45.80152671755725,262.0
150143_202505_CZ,2025-05-01,2025,5,15,150143,CZ001,CZ,Czech Republic,International,Regular MCO,Supply Growth,Platinum,Supply Growth_Regular MCO,114.0,7.349873704738337,Very High,Supply Growth_Regular MCO,Supply Growth_Regular MCO_Very High,1552.8333397961487,1553.8,1555.3003171858331,1554.9238888888888,1554.9238888888888,rf_forecast,413.92388888888877,36.277290875450376,1141.0
150143_202505_PL,2025-05-01,2025,5,15,150143,PL001,PL,Poland,International,Major MCO,Supply Growth,Platinum,Supply Growth_Major MCO,1200.0,5.746203190540153,High,Supply Growth_Major MCO,Supply Growth_Major MCO_High,311.68408721732993,311.6,312.03635686866244,312.01527544351075,312.01527544351075,rf_forecast,14.984724556489255,4.582484573849925,327.0
150144_202505_CZ,2025-05-01,2025,5,15,150144,CZ001,CZ,Czech Republic,International,Regular MCO,Supply Growth,Platinum,Supply Growth_Regular MCO,28.0,4.8283137373023015,Mid High,Supply Growth_Regular MCO,Supply Growth_Regular MCO_Mid High,125.66889883628542,124.62820512820512,124.46800300925659,124.0,124.0,rf_forecast,38.0,44.18604651162791,86.0
150144_202505_PL,2025-05-01,2025,5,15,150144,PL001,PL,Poland,International,Major MCO,Supply Growth,Platinum,Supply Growth_Major MCO,110.0,4.23410650459726,Mid High,Supply Growth_Major MCO,Supply Growth_Major MCO_Mid High,68.11069444425294,68.13793103448276,67.9920137689529,68.0,68.0,rf_forecast,1.0,1.4925373134328357,67.0
150165_202505_CH,2025-05-01,2025,5,15,150165,CH001,CH,Switzerland,Key Markets,Top MCO,Supply Growth,Platinum,Supply Growth_Top MCO,2498.0,7.890208213109961,Extreme High,Supply Growth_Top MCO,Supply Growth_Top MCO_Extreme High,2668.8672655803507,2668.777777777778,2670.53599304255,2670.1703703703706,2668.8672655803507,gb_forecast,139.1327344196493,4.9548694593892195,2808.0
150166_202505_CH,2025-05-01,2025,5,15,150166,CH001,CH,Switzerland,Key Markets,Top MCO,Supply Growth,Platinum,Supply Growth_Top MCO,206.0,5.4510384535657,High,Supply Growth_Top MCO,Supply Growth_Top MCO_High,232.24076010954713,232.11111111111111,232.49248616320256,232.0,232.0,rf_forecast,45.0,16.24548736462094,277.0
150145_202505_BE,2025-05-01,2025,5,15,150145,BE001,BE,Belgium,Key Markets,Top MCO,Supply Growth,Platinum,Supply Growth_Top MCO,64.0,3.871201010907891,Mid,Supply Growth_Top MCO,Supply Growth_Top MCO_Mid,46.96611130643479,46.92741935483871,47.29817987662722,47.0,47.0,rf_forecast,78.0,62.4,125.0
150146_202505_BE,2025-05-01,2025,5,15,150146,BE001,BE,Belgium,Key Markets,Top MCO,Supply Growth,Platinum,Supply Growth_Top MCO,71.0,4.919980925828125,Mid High,Supply Growth_Top MCO,Supply Growth_Top MCO_Mid High,135.1468037832782,135.87755102040816,136.00524867087296,136.0,136.0,rf_forecast,3.0,2.2556390977443606,133.0
150147_202505_BE,2025-05-01,2025,5,15,150147,BE001,BE,Belgium,Key Markets,Top MCO,Supply Growth,Platinum,Supply Growth_Top MCO,715.0,6.658011045870748,Very High,Supply Growth_Top MCO,Supply Growth_Top MCO_Very High,779.4139579558912,779.0625,778.4437834984991,778.0157407407406,778.0157407407406,rf_forecast,140.98425925925937,15.341051061943348,919.0
150148_202505_BE,2025-05-01,2025,5,15,150148,BE001,BE,Belgium,Key Markets,Top MCO,Supply Growth,Platinum,Supply Growth_Top MCO,460.0,6.769641976852503,Very High,Supply Growth_Top MCO,Supply Growth_Top MCO_Very High,869.6632488702811,868.9230769230769,869.9603649120751,870.3614417989418,870.3614417989418,rf_forecast,229.36144179894177,35.781816193282644,641.0
150167_202505_RO,2025-05-01,2025,5,15,150167,RO001,RO,Romania,International,Regular MCO,Supply Growth,Platinum,Supply Growth_Regular MCO,650.0,6.267200548541362,High,Supply Growth_Regular MCO,Supply Growth_Regular MCO_High,525.0148125863166,525.6136363636364,525.2056611028573,526.0214029180696,526.0214029180696,rf_forecast,66.02140291806961,14.352478895232522,460.0
150184_202505_AE,2025-05-01,2025,5,15,150184,AE002,AE,United Arab Emirates,Key Markets,Regular MCO,Supply Growth,Auto Piloted,Supply Growth_Regular MCO,4148.0,8.963672275615016,Extreme High,Supply Growth_Regular MCO,Supply Growth_Regular MCO_Extreme High,7818.241466075326,7813.0,7814.825,7817.4,7813.0,ada_forecast,2913.0,59.44897959183674,4900.0
150184_202505_QA,2025-05-01,2025,5,15,150184,QA001,QA,Qatar,Key Markets,Regular MCO,Supply Growth,Platinum,Supply Growth_Regular MCO,7566.0,3.713572066704308,Mid,Supply Growth_Regular MCO,Supply Growth_Regular MCO_Mid,40.21418307053156,39.962162162162166,39.92851062530165,40.0,40.0,rf_forecast,0.0,,0.0
150168_202505_CY,2025-05-01,2025,5,15,150168,CY001,CY,Cyprus,International,Regular MCO,Supply Growth,Auto Piloted,Supply Growth_Regular MCO,50.0,2.1972245773362196,Low,Supply Growth_Regular MCO,Supply Growth_Regular MCO_Low,8.374291943433386,7.611510791366906,8.050691720265409,8.0,8.0,rf_forecast,7.0,46.666666666666664,15.0
150168_202505_GR,2025-05-01,2025,5,15,150168,GR001,GR,Greece,International,Major MCO,Supply Growth,Auto Piloted,Supply Growth_Major MCO,717.0,6.805722553416985,Very High,Supply Growth_Major MCO,Supply Growth_Major MCO_Very High,900.9844633130554,902.1904761904761,902.4692848864627,902.3917592592591,902.3917592592591,rf_forecast,12.60824074074094,1.3779498077312502,915.0
150168_202505_RO,2025-05-01,2025,5,15,150168,RO001,RO,Romania,International,Regular MCO,Supply Growth,Platinum,Supply Growth_Regular MCO,1066.0,6.837332814685591,Very High,Supply Growth_Regular MCO,Supply Growth_Regular MCO_Very High,932.8764447012584,931.7777777777778,931.5882443250144,931.4781569664905,931.4781569664905,rf_forecast,93.52184303350953,9.12408224717166,1025.0
150185_202505_IT,2025-05-01,2025,5,15,150185,IT001,IT,Italy,Key Markets,Top MCO,Supply Growth,Platinum,Supply Growth_Top MCO,0.0,1.0986122886681098,Very Low,Supply Growth_Top MCO,Supply Growth_Top MCO_Very Low,2.5153116773862934,1.5777777777777777,2.0764190571482755,2.0,2.0,rf_forecast,1.0,100.0,1.0
150169_202505_FI,2025-05-01,2025,5,15,150169,FI001,FI,Finland,Key Markets,Top MCO,Supply Growth,Platinum,Supply Growth_Top MCO,152.0,4.9344739331306915,Mid High,Supply Growth_Top MCO,Supply Growth_Top MCO_Mid High,138.98921993242664,138.72222222222223,138.33063547367607,138.00533333333334,138.00533333333334,rf_forecast,19.00533333333334,15.97086834733894,119.0
150169_202505_SE,2025-05-01,2025,5,15,150169,SE001,SE,Sweden,Key Markets,Top MCO,Supply Growth,Platinum,Supply Growth_Top MCO,127.0,5.030437921392435,Mid High,Supply Growth_Top MCO,Supply Growth_Top MCO_Mid High,152.20864090835747,151.21311475409837,151.34074235032796,152.0,152.0,rf_forecast,34.0,18.27956989247312,186.0
150170_202505_FI,2025-05-01,2025,5,15,150170,FI001,FI,Finland,Key Markets,Top MCO,Supply Growth,Platinum,Supply Growth_Top MCO,3015.0,7.3938782901077555,Very High,Supply Growth_Top MCO,Supply Growth_Top MCO_Very High,1626.57048524714,1626.0,1625.0227421992915,1625.415740740741,1625.415740740741,rf_forecast,1.5842592592589426,0.09737303375900078,1627.0
150170_202505_SE,2025-05-01,2025,5,15,150170,SE001,SE,Sweden,Key Markets,Top MCO,Supply Growth,Platinum,Supply Growth_Top MCO,1445.0,8.157943507105037,Extreme High,Supply Growth_Top MCO,Supply Growth_Top MCO_Extreme High,3490.5559343907703,3492.5,3486.838531746032,3489.6,3490.5559343907703,gb_forecast,216.5559343907703,6.614414611813387,3274.0
150171_202505_HU,2025-05-01,2025,5,15,150171,HU001,HU,Hungary,International,Major MCO,Supply Growth,Platinum,Supply Growth_Major MCO,1351.0,7.322510433997394,Very High,Supply Growth_Major MCO,Supply Growth_Major MCO_Very High,1513.9961094000244,1514.1818181818182,1512.775861291486,1513.4838095238097,1513.4838095238097,rf_forecast,296.48380952380967,24.361857808036948,1217.0
150172_202505_IT,2025-05-01,2025,5,15,150172,IT001,IT,Italy,Key Markets,Top MCO,Supply Growth,Platinum,Supply Growth_Top MCO,1038.0,6.77078942390898,Very High,Supply Growth_Top MCO,Supply Growth_Top MCO_Very High,869.5048989326572,869.0769230769231,869.9603649120751,870.8453703703705,870.8453703703705,rf_forecast,530.1546296296295,37.84115843180796,1401.0
150173_202505_IT,2025-05-01,2025,5,15,150173,IT001,IT,Italy,Key Markets,Top MCO,Supply Growth,Platinum,Supply Growth_Top MCO,27426.0,10.006675710332297,Extreme High,Supply Growth_Top MCO,Supply Growth_Top MCO_Extreme High,22146.225916960884,22149.0,22125.859166666665,22184.32222222222,22146.225916960884,gb_forecast,7085.774083039116,24.239785451009563,29232.0
150174_202505_SA,2025-05-01,2025,5,15,150174,SA001,SA,Saudi Arabia,Key Markets,Regular MCO,Supply Growth,Platinum,Supply Growth_Regular MCO,257.0,4.564348191467836,Mid High,Supply Growth_Regular MCO,Supply Growth_Regular MCO_Mid High,94.58057867379956,95.74489795918367,95.47629120269885,95.0,95.0,rf_forecast,1.0,1.0638297872340425,94.0
150175_202505_SA,2025-05-01,2025,5,15,150175,SA001,SA,Saudi Arabia,Key Markets,Regular MCO,Supply Growth,Platinum,Supply Growth_Regular MCO,13536.0,8.701346403039162,Extreme High,Supply Growth_Regular MCO,Supply Growth_Regular MCO_Extreme High,6007.587653580218,6009.2,6008.402302330022,6008.555555555556,6009.2,ada_forecast,175.19999999999982,3.0030853616729485,5834.0
150150_202505_JP,2025-05-01,2025,5,15,150150,JP001,JP,Japan,Key Markets,Top MCO,Supply Growth,Platinum,Supply Growth_Top MCO,13670.0,9.407960966059306,Extreme High,Supply Growth_Top MCO,Supply Growth_Top MCO_Extreme High,12194.453084612855,12202.333333333334,12197.683333333332,12199.077777777778,12194.453084612855,gb_forecast,1928.4530846128546,18.78485373673149,10266.0
150151_202505_FR,2025-05-01,2025,5,15,150151,FR001,FR,France,Key Markets,Top MCO,Supply Growth,Platinum,Supply Growth_Top MCO,99.0,4.927253685157205,Mid High,Supply Growth_Top MCO,Supply Growth_Top MCO_Mid High,138.9751874356704,136.47826086956522,136.60591564873613,137.01111111111112,137.01111111111112,rf_forecast,50.98888888888888,27.121749408983447,188.0
150152_202505_JP,2025-05-01,2025,5,15,150152,JP001,JP,Japan,Key Markets,Top MCO,Supply Growth,Platinum,Supply Growth_Top MCO,16575.0,9.75423319944637,Extreme High,Supply Growth_Top MCO,Supply Growth_Top MCO_Extreme High,17238.713726867572,17256.5,17277.204999999998,17249.911111111112,17238.713726867572,gb_forecast,3278.7137268675724,23.486488014810693,13960.0
150186_202505_RU,2025-05-01,2025,5,15,150186,RU001,RU,Russia,International,Regular MCO,Supply Growth,Platinum,Supply Growth_Regular MCO,0.0,7.175489713624222,Very High,Supply Growth_Regular MCO,Supply Growth_Regular MCO_Very High,1310.8228131043654,1307.875,1309.1420231803081,1306.6970370370368,1306.6970370370368,rf_forecast,1093.6970370370368,513.4727873413318,213.0
150187_202505_RU,2025-05-01,2025,5,15,150187,RU001,RU,Russia,International,Regular MCO,Supply Growth,Platinum,Supply Growth_Regular MCO,0.0,8.73020559553099,Extreme High,Supply Growth_Regular MCO,Supply Growth_Regular MCO_Extreme High,6185.682792976857,6171.0,6174.327499999999,6177.122222222222,6171.0,ada_forecast,1794.0,40.986977381768334,4377.0
150177_202505_JP,2025-05-01,2025,5,15,150177,JP001,JP,Japan,Key Markets,Top MCO,Supply Growth,Platinum,Supply Growth_Top MCO,182884.0,12.192353973389237,Extreme High,Supply Growth_Top MCO,Supply Growth_Top MCO_Extreme High,197387.52713556436,197274.0,194096.65916666668,196360.1,197387.52713556436,gb_forecast,28901.527135564364,17.153666853960782,168486.0
