Product.Family,GMID,GMID_Description,Market,Geography,Material.Type.GMID,Date,Coverage,Min,Max
PF_06,G_600042,PF_06 100IU/1ML,Russia,International,FG,24-Dec,0.5,1.82,4.59
PF_06,G_600043,PF_06 2.9MG/5ML,Japan,Key Markets,FG,24-Dec,4.36,0,0
PF_06,G_600045,PF_06 500IU/5ML,South Africa,International,FG,24-Dec,14,1.91,1.91
PF_06,G_600049,PF_06 100IU/1ML,Algeria,International,FG,24-Dec,3.05,2.73,2.73
PF_06,G_600049,PF_06 100IU/1ML,Morocco,International,FG,24-Dec,0,2.73,3.32
PF_06,G_600060,PF_06 100IU/1ML,Israel,International,FG,24-Dec,0.02,0,0
PF_06,G_600061,PF_06 2.9MG/5ML,Argentina,International,FG,24-Dec,0.02,1.82,2.59
PF_06,G_600061,PF_06 2.9MG/5ML,Uruguay,International,FG,24-Dec,2.73,0,0
PF_01,G_100001,PF_01 500IU,Australia,International,FG,24-Dec,4.95,2.73,4.5
PF_01,G_100001,PF_01 500IU,New Zealand,International,FG,24-Dec,2.05,2,3.45
PF_01,G_100002,PF_01 1KIU,Australia,International,FG,24-Dec,0,2.73,3.45
PF_01,G_100002,PF_01 1KIU,New Zealand,International,FG,24-Dec,0.41,2,3.59
PF_01,G_100004,PF_01 3KIU,Australia,International,FG,24-Dec,0,2.73,3.14
PF_01,G_100004,PF_01 3KIU,New Zealand,International,FG,24-Dec,0.05,2,2.55
PF_01,G_100005,PF_01 2KIU,Australia,International,FG,24-Dec,2.32,2.73,3.09
PF_01,G_100005,PF_01 2KIU,New Zealand,International,FG,24-Dec,2.68,2,3.23
PF_01,G_100006,PF_01 250IU,Australia,International,FG,24-Dec,3.14,2.73,8.09
PF_01,G_100006,PF_01 250IU,New Zealand,International,FG,24-Dec,3.18,2,11.68
PF_01,G_100056,PF_01 500IU,United States,North America,FG,24-Dec,0.02,0,0
PF_01,G_100057,PF_01 1KIU,United States,North America,FG,24-Dec,,0,0
PF_01,G_100058,PF_01 250IU,United States,North America,FG,24-Dec,,0,0
PF_01,G_100007,PF_01 4KIU,Australia,International,FG,24-Dec,0.02,2.73,3.05
PF_01,G_100007,PF_01 4KIU,New Zealand,International,FG,24-Dec,0,2,2.23
PF_01,G_100008,PF_01 2KIU,United States,North America,FG,24-Dec,1.68,2.73,5.45
PF_01,G_100009,PF_01 4KIU,United States,North America,FG,24-Dec,1.27,2.73,5.45
PF_01,G_100010,PF_01 250IU,United States,North America,FG,24-Dec,4.14,2.73,5.45
PF_01,G_100011,PF_01 1KIU,United States,North America,FG,24-Dec,2.45,2.73,5.45
PF_01,G_100012,PF_01 500IU,United States,North America,FG,24-Dec,3.59,2.73,5.45
PF_01,G_100013,PF_01 3KIU,United States,North America,FG,24-Dec,2.32,2.73,5.45
PF_01,G_100014,PF_01 250IU,Taiwan,Greater China,FG,24-Dec,1.73,2.73,5.45
PF_01,G_100017,PF_01 500IU,Taiwan,Greater China,FG,24-Dec,2.05,2.73,5.45
PF_01,G_100018,PF_01 500IU,Hong Kong,Greater China,FG,24-Dec,1.05,0,0
PF_01,G_100020,PF_01 3KIU,Korea,International,FG,24-Dec,9,5,13.18
PF_01,G_100021,PF_01 1KIU,Korea,International,FG,24-Dec,1.82,5,15
PF_01,G_100022,PF_01 500IU,Korea,International,FG,24-Dec,2.05,5,15
PF_01,G_100023,PF_01 250IU,Korea,International,FG,24-Dec,2.14,5,15
PF_01,G_100024,PF_01 2KIU,Korea,International,FG,24-Dec,3.59,5.23,15.68
PF_01,G_100035,PF_01 1KIU,Taiwan,Greater China,FG,24-Dec,3.05,2.73,3.41
PF_01,G_100036,PF_01 3KIU,Taiwan,Greater China,FG,24-Dec,0,2.73,9.86
PF_01,G_100041,PF_01 500IU,Taiwan,Greater China,FG,24-Dec,2.41,2.73,3.32
PF_01,G_100025,PF_01 250IU,Japan,Key Markets,FG,24-Dec,1.91,0,0
PF_01,G_100026,PF_01 500IU,Japan,Key Markets,FG,24-Dec,0,0,0
PF_01,G_100027,PF_01 1KIU,Japan,Key Markets,FG,24-Dec,18.95,0,0
PF_01,G_100028,PF_01 2KIU,Japan,Key Markets,FG,24-Dec,9.36,0,0
PF_01,G_100029,PF_01 3KIU,Japan,Key Markets,FG,24-Dec,0,0,0
PF_01,G_100030,PF_01 4KIU,Japan,Key Markets,FG,24-Dec,1.27,0,0
PF_01,G_100031,PF_01 500IU,Canada,North America,FG,24-Dec,7.95,3.64,13.41
PF_01,G_100032,PF_01 1KIU,Canada,North America,FG,24-Dec,7.95,3.64,13.23
PF_01,G_100033,PF_01 2KIU,Canada,North America,FG,24-Dec,4.59,3.64,12.68
PF_01,G_100034,PF_01 3KIU,Canada,North America,FG,24-Dec,3.73,3.64,12.14
PF_01,G_100042,PF_01 3KIU,Hong Kong,Greater China,FG,24-Dec,0.02,2.73,5.45
PF_01,G_100037,PF_01 250IU,Australia,International,FG,24-Dec,0.02,2.73,5.45
PF_01,G_100037,PF_01 250IU,New Zealand,International,FG,24-Dec,0.02,2,3.45
PF_01,G_100043,PF_01 500IU,Australia,International,FG,24-Dec,0.02,2.73,5.45
PF_01,G_100043,PF_01 500IU,New Zealand,International,FG,24-Dec,0.02,2,3.45
PF_01,G_100038,PF_01 1KIU,Australia,International,FG,24-Dec,0.91,2.73,5.45
PF_01,G_100038,PF_01 1KIU,New Zealand,International,FG,24-Dec,0.02,2,3.45
PF_01,G_100044,PF_01 2KIU,Australia,International,FG,24-Dec,2.5,2.73,5.45
PF_01,G_100044,PF_01 2KIU,New Zealand,International,FG,24-Dec,0.02,2,3.45
PF_01,G_100039,PF_01 3KIU,Australia,International,FG,24-Dec,1.18,2.73,5.45
PF_01,G_100039,PF_01 3KIU,New Zealand,International,FG,24-Dec,0.02,2,3.45
PF_01,G_100040,PF_01 4KIU,Australia,International,FG,24-Dec,0.5,2.73,5.45
PF_01,G_100040,PF_01 4KIU,New Zealand,International,FG,24-Dec,1.68,2,3.45
PF_01,G_100045,PF_01 500IU,Hong Kong,Greater China,FG,24-Dec,0.02,2.73,5.45
PF_02,G_200022,PF_02 250IU,Canada,North America,FG,24-Dec,0.02,0,0
PF_02,G_200022,PF_02 250IU,Korea,International,FG,24-Dec,0.02,2.73,5.45
PF_02,G_200022,PF_02 250IU,United States,North America,FG,24-Dec,0.02,2.73,5.45
PF_02,G_200023,PF_02 500IU,Canada,North America,FG,24-Dec,0.02,0,0
PF_02,G_200023,PF_02 500IU,China,Greater China,FG,24-Dec,0.02,0,0
PF_02,G_200023,PF_02 500IU,Hong Kong,Greater China,FG,24-Dec,0.02,2.73,5.45
PF_02,G_200023,PF_02 500IU,Korea,International,FG,24-Dec,0.02,2.73,5.45
PF_02,G_200023,PF_02 500IU,United States,North America,FG,24-Dec,0.02,2.73,5.45
PF_02,G_200024,PF_02 1000IU,Canada,North America,FG,24-Dec,0.02,0,0
PF_02,G_200024,PF_02 1000IU,China,Greater China,FG,24-Dec,0.02,0,0
PF_02,G_200024,PF_02 1000IU,Korea,International,FG,24-Dec,0.02,2.73,5.45
PF_02,G_200024,PF_02 1000IU,United States,North America,FG,24-Dec,0.02,2.73,5.45
PF_02,G_200025,PF_02 2000IU,Canada,North America,FG,24-Dec,0.02,0,0
PF_02,G_200025,PF_02 2000IU,Korea,International,FG,24-Dec,0.02,2.73,5.45
PF_02,G_200026,PF_02 3000IU,Canada,North America,FG,24-Dec,0.02,0,0
PF_02,G_200026,PF_02 3000IU,Hong Kong,Greater China,FG,24-Dec,0.02,2.73,5.45
PF_02,G_200026,PF_02 3000IU,Korea,International,FG,24-Dec,0.02,2.73,5.45
PF_02,G_200027,PF_02 4000IU,Canada,North America,FG,24-Dec,0.02,0,0
PF_02,G_200027,PF_02 4000IU,Korea,International,FG,24-Dec,0.02,2.73,5.45
PF_02,G_200001,PF_02 2000IU,Canada,North America,FG,24-Dec,0,0,0
PF_02,G_200001,PF_02 2000IU,United States,North America,FG,24-Dec,0.55,2.73,2.73
PF_02,G_200002,PF_02 1000IU,Canada,North America,FG,24-Dec,0.86,0,0
PF_02,G_200002,PF_02 1000IU,United States,North America,FG,24-Dec,1.36,2.73,2.73
PF_02,G_200003,PF_02 3KIU,Canada,North America,FG,24-Dec,0,0,0
PF_02,G_200003,PF_02 3KIU,United States,North America,FG,24-Dec,0,2.73,2.73
PF_02,G_200004,PF_02 4000IU,Canada,North America,FG,24-Dec,0.91,0,0
PF_02,G_200004,PF_02 4000IU,United States,North America,FG,24-Dec,0,2.73,2.73
PF_02,G_200005,PF_02 250IU,Canada,North America,FG,24-Dec,2.59,0,0
PF_02,G_200005,PF_02 250IU,United States,North America,FG,24-Dec,1.36,2.73,2.73
PF_02,G_200006,PF_02 500IU,Canada,North America,FG,24-Dec,2.68,0,0
PF_02,G_200006,PF_02 500IU,United States,North America,FG,24-Dec,1.32,2.73,2.73
PF_02,G_200007,PF_02 500IU,Japan,Key Markets,FG,24-Dec,1.27,0,0
PF_02,G_200008,PF_02 1000IU,Japan,Key Markets,FG,24-Dec,0,0,0
PF_02,G_200009,PF_02 2000IU,Japan,Key Markets,FG,24-Dec,3.59,0,0
PF_02,G_200010,PF_02 3000IU,Japan,Key Markets,FG,24-Dec,4.59,0,0
PF_02,G_200011,PF_02 4000IU,Japan,Key Markets,FG,24-Dec,2.41,0,0
PF_02,G_200012,PF_02 250IU,Japan,Key Markets,FG,24-Dec,4.36,0,0
PF_02,G_200014,PF_02 250IU,Taiwan,Greater China,FG,24-Dec,5.73,2.73,5.45
PF_02,G_200015,PF_02 500IU,Taiwan,Greater China,FG,24-Dec,4.82,2.73,5.45
PF_02,G_200016,PF_02 1KIU,Taiwan,Greater China,FG,24-Dec,3.73,2.73,5.45
PF_02,G_200017,PF_02 2KIU,Taiwan,Greater China,FG,24-Dec,5.5,2.73,5.45
PF_03,G_300001,PF_03 10MG,Austria,Key Markets,FG,24-Dec,0,2.73,3.36
PF_03,G_300001,PF_03 10MG,Germany,Key Markets,FG,24-Dec,6.18,2.73,4.27
PF_03,G_300002,PF_03 10MG,Austria,Key Markets,FG,24-Dec,4,2.73,4.45
PF_03,G_300002,PF_03 10MG,Germany,Key Markets,FG,24-Dec,0,2.73,3.95
PF_03,G_300004,PF_03 10MG,France,Key Markets,FG,24-Dec,10,3.64,7.41
PF_03,G_300005,PF_03 10MG,Denmark,Key Markets,FG,24-Dec,24.77,0,0
PF_03,G_300005,PF_03 10MG,Finland,Key Markets,FG,24-Dec,7.32,2.73,3.91
PF_03,G_300005,PF_03 10MG,Norway,Key Markets,FG,24-Dec,33.64,0,0
PF_03,G_300005,PF_03 10MG,Russia,International,FG,24-Dec,0.02,0,0
PF_03,G_300005,PF_03 10MG,Saudi Arabia,Key Markets,FG,24-Dec,1.14,1.36,1.36
PF_03,G_300005,PF_03 10MG,Sweden,Key Markets,FG,24-Dec,22.82,18.18,54.55
PF_03,G_300005,PF_03 10MG,United Kingdom,Key Markets,FG,24-Dec,0,7.27,7.27
PF_03,G_300006,PF_03 11MG,United States,North America,FG,24-Dec,5.27,3.5,7.36
PF_03,G_300007,PF_03 10MG,Russia,International,FG,24-Dec,12.95,0,0
PF_03,G_300007,PF_03 10MG,United Kingdom,Key Markets,FG,24-Dec,1.91,2.73,9.73
PF_03,G_300008,PF_03 10MG,Belgium,Key Markets,FG,24-Dec,5.05,3.64,4.59
PF_03,G_300008,PF_03 10MG,Netherlands,Key Markets,FG,24-Dec,3.32,2.73,10.27
PF_03,G_300010,PF_03 10MG,Switzerland,Key Markets,FG,24-Dec,5.05,2.73,8.45
PF_03,G_300021,PF_03 10MG,Italy,Key Markets,FG,24-Dec,2.32,0,0
PF_03,G_300011,PF_03 10MG,Italy,Key Markets,FG,24-Dec,5.95,5.45,16.36
PF_03,G_300012,PF_03 10MG,Hungary,International,FG,24-Dec,9.59,2.73,5.55
PF_03,G_300012,PF_03 10MG,Romania,International,FG,24-Dec,8.91,2.73,4.73
PF_03,G_300013,PF_03 10MG,Israel,International,FG,24-Dec,4.59,2.73,10.55
PF_03,G_300014,PF_03 10MG,Czech Republic,International,FG,24-Dec,9.36,2.73,13.32
PF_03,G_300014,PF_03 10MG,Poland,International,FG,24-Dec,7.55,2.73,8.18
PF_03,G_300015,PF_03 10MG,Portugal,Key Markets,FG,24-Dec,2.36,2.73,7.32
PF_03,G_300015,PF_03 10MG,Spain,Key Markets,FG,24-Dec,3.82,2.73,8.18
PF_03,G_300016,PF_03 10MG,Greece,International,FG,24-Dec,1.41,4.09,6.86
PF_03,G_300022,PF_03 10MG,Australia,International,FG,24-Dec,0.02,0,0
PF_03,G_300017,PF_03 10MG,Brazil,International,FG,24-Dec,30.68,5.45,16.36
PF_03,G_300018,PF_03 10MG,Colombia,International,FG,24-Dec,4.14,3.64,7.91
PF_03,G_300019,PF_03 10MG,Japan,Key Markets,FG,24-Dec,3.32,0,0
PF_03,G_300023,PF_03 10MG,Turkey,International,FG,24-Dec,0.02,2.73,5.45
PF_07,G_700006,PF_07 84MG,Korea,International,FG,24-Dec,0,0,0
PF_07,G_700009,PF_07 84MG,Argentina,International,FG,24-Dec,4.59,0,0
PF_07,G_700012,PF_07 84MG,Israel,International,FG,24-Dec,7.14,0,0
PF_07,G_700013,PF_07 84MG,Australia,International,FG,24-Dec,3.27,0,0
PF_07,G_700022,PF_07 84MG,Switzerland,Key Markets,FG,24-Dec,0.02,0,0
PF_07,G_700023,PF_07 84MG,Taiwan,Greater China,FG,24-Dec,6.86,0,0
PF_07,G_700030,PF_07 84MG,United States,North America,FG,24-Dec,3.59,2.73,4.86
PF_07,G_700031,PF_07 84MG,Austria,Key Markets,FG,24-Dec,5.27,2.73,7.91
PF_07,G_700031,PF_07 84MG,Germany,Key Markets,FG,24-Dec,4.82,2.73,4.45
PF_07,G_700025,PF_07 84MG,Denmark,Key Markets,FG,24-Dec,3.36,2.73,9.27
PF_07,G_700025,PF_07 84MG,Finland,Key Markets,FG,24-Dec,5.95,2.73,8.73
PF_07,G_700025,PF_07 84MG,Norway,Key Markets,FG,24-Dec,6,2.73,7.73
PF_07,G_700025,PF_07 84MG,Sweden,Key Markets,FG,24-Dec,3.05,2.73,6.73
PF_07,G_700032,PF_07 84MG,France,Key Markets,FG,24-Dec,5.27,2.73,5.64
PF_07,G_700033,PF_07 84MG,Germany,Key Markets,FG,24-Dec,4.82,2.73,7.95
PF_07,G_700034,PF_07 84MG,Canada,North America,FG,24-Dec,4.59,2.73,6.91
PF_07,G_700051,PF_07 84MG,Korea,International,FG,24-Dec,0.02,0,0
PF_07,G_700052,PF_07 84MG,Colombia,International,FG,24-Dec,0.02,0,0
PF_07,G_700048,PF_07 100MG,Argentina,International,FG,24-Dec,2.32,2.95,2.95
PF_07,G_700035,PF_07 84MG,Saudi Arabia,Key Markets,FG,24-Dec,25.68,0,0
PF_07,G_700035,PF_07 84MG,United Kingdom,Key Markets,FG,24-Dec,7.32,2.73,7.55
PF_07,G_700036,PF_07 84MG,Spain,Key Markets,FG,24-Dec,1.73,2.73,5.5
PF_07,G_700053,PF_07 84MG,Israel,International,FG,24-Dec,0.02,0,0
PF_07,G_700046,PF_07 84MG,Australia,International,FG,24-Dec,2.05,2.73,8.18
PF_07,G_700037,PF_07 84MG,Austria,Key Markets,FG,24-Dec,10.95,0,0
PF_07,G_700026,PF_07 84MG,Greece,International,FG,24-Dec,9,2.73,7
PF_07,G_700038,PF_07 84MG,Portugal,Key Markets,FG,24-Dec,5.5,2.73,7.09
PF_07,G_700039,PF_07 84MG,Hungary,International,FG,24-Dec,4.05,2.73,4.36
PF_07,G_700040,PF_07 84MG,Romania,International,FG,24-Dec,8,2.73,6.77
PF_07,G_700054,PF_07 84MG,Italy,Key Markets,FG,24-Dec,0,0,0
PF_07,G_700041,PF_07 84MG,Poland,International,FG,24-Dec,6,2.82,7.41
PF_07,G_700042,PF_07 84MG,Czech Republic,International,FG,24-Dec,9,2.73,10.45
PF_07,G_700043,PF_07 84MG,Switzerland,Key Markets,FG,24-Dec,7.05,2.73,11.32
PF_07,G_700044,PF_07 84MG,Saudi Arabia,Key Markets,FG,24-Dec,2.14,0,0
PF_07,G_700044,PF_07 84MG,Taiwan,Greater China,FG,24-Dec,0.02,0,0
PF_07,G_700045,PF_07 84MG,Belgium,Key Markets,FG,24-Dec,2.05,2.86,9.27
PF_07,G_700045,PF_07 84MG,Netherlands,Key Markets,FG,24-Dec,5,3.64,8.64
PF_07,G_700047,PF_07 84MG,Italy,Key Markets,FG,24-Dec,1.14,2.73,3.77
PF_07,G_700028,PF_07 100MG,Japan,Key Markets,FG,24-Dec,1.91,0,0
PF_08,G_800001,PF_08 400IU,Brazil,International,FG,24-Dec,0.64,0,0
PF_08,G_800002,PF_08 400IU,Peru,International,FG,24-Dec,0,2.73,6.55
PF_08,G_800004,PF_08 400IU,Colombia,International,FG,24-Dec,,2.73,7.05
PF_08,G_800005,PF_08 400IU,Australia,International,FG,24-Dec,0.02,2.73,4.68
PF_08,G_800005,PF_08 400IU,New Zealand,International,FG,24-Dec,0,2.73,5.86
PF_08,G_800005,PF_08 400IU,United States,North America,FG,24-Dec,0.02,0,0
PF_08,G_800007,PF_08 400IU,South Africa,International,FG,24-Dec,1.82,1.91,6.95
PF_08,G_800013,PF_08 400IU,India,International,FG,24-Dec,0.02,4,5.45
PF_08,G_800013,PF_08 400IU,United States,North America,FG,24-Dec,0.02,0,0
PF_08,G_800016,PF_08 400IU,Italy,Key Markets,FG,24-Dec,3.23,2.73,5.32
PF_08,G_800017,PF_08 400IU,Morocco,International,FG,24-Dec,0.05,0,0
PF_08,G_800024,PF_08 400IU,Czech Republic,International,FG,24-Dec,4,2.73,5.5
PF_08,G_800025,PF_08 400IU,Poland,International,FG,24-Dec,3.14,2.73,4.91
PF_08,G_800026,PF_08 400IU,Hungary,International,FG,24-Dec,4.14,2.73,5.32
PF_08,G_800027,PF_08 400IU,Turkey,International,FG,24-Dec,1.95,2.27,2.95
PF_08,G_800028,PF_08 400IU,Austria,Key Markets,FG,24-Dec,6.41,5.41,10.91
PF_08,G_800029,PF_08 400IU,Switzerland,Key Markets,FG,24-Dec,1.18,2.73,5.27
PF_08,G_800030,PF_08 400IU,Denmark,Key Markets,FG,24-Dec,4.82,2.73,6.41
PF_08,G_800030,PF_08 400IU,Norway,Key Markets,FG,24-Dec,5.05,2.73,5.27
PF_08,G_800031,PF_08 400IU,Finland,Key Markets,FG,24-Dec,2.55,2.73,3.5
PF_08,G_800031,PF_08 400IU,Sweden,Key Markets,FG,24-Dec,3.32,2.73,5.18
PF_08,G_800032,PF_08 400IU,France,Key Markets,FG,24-Dec,3.32,2.73,4.09
PF_08,G_800033,PF_08 400IU,Greece,International,FG,24-Dec,3.05,2.73,4.73
PF_08,G_800081,PF_08 400IU,Italy,Key Markets,FG,24-Dec,1.05,0,0
PF_08,G_800034,PF_08 400IU,Portugal,Key Markets,FG,24-Dec,4.36,4.55,5.91
PF_08,G_800035,PF_08 400IU,Spain,Key Markets,FG,24-Dec,4.14,2.73,4.14
PF_08,G_800036,PF_08 400IU,Romania,International,FG,24-Dec,4.36,2.73,4.91
PF_08,G_800037,PF_08 400IU,Germany,Key Markets,FG,24-Dec,3.95,2.73,4.23
PF_08,G_800038,PF_08 400IU,Germany,Key Markets,FG,24-Dec,3.41,2.73,5.55
PF_08,G_800039,PF_08 400IU,Austria,Key Markets,FG,24-Dec,4.14,2.73,5.14
PF_08,G_800040,PF_08 400IU,Morocco,International,FG,24-Dec,0.73,0,0
PF_08,G_800040,PF_08 400IU,United Kingdom,Key Markets,FG,24-Dec,2.68,2.73,4.27
PF_08,G_800041,PF_08 400IU,Saudi Arabia,Key Markets,FG,24-Dec,0.02,2.73,5.5
